# SELF-GENERATED REGRESSION DATA — NOT INDEPENDENTLY VALIDATED
# Generated by circuitRF Loadpull engine (Phase 4b-1).
# Circuit: hero3.cnl  |  f0=2.000 GHz  K=4
# Grid: 20 points  Z0=50 Ω
GridIdx; GammaRe; GammaIm; ZRe; ZIm; PavlDbm; IsTickle; Converged; Iterations; PavlW; PinDelivW; PoutW; GtDb; GpDb; BiasVLoad; BiasILoad; BiasVSrc; BiasISrc; StopReason
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 8; 0; 1; 3; 0.006309573445; 0.005608509728; 0.0600848234; 9.7876479; 10.299173; 48; -0.060011157; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 9; 0; 1; 3; 0.007943282347; 0.007060695419; 0.0789031734; 9.9709447; 10.48247; 48; -0.062919267; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 10; 0; 1; 3; 0.01; 0.008888888888; 0.1045772095; 10.19437; 10.705896; 48; -0.066624436; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 11; 0; 1; 3; 0.01258925412; 0.0111904481; 0.1400967682; 10.464281; 10.975806; 48; -0.071352217; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 12; 0; 1; 4; 0.01584893192; 0.01408793949; 0.1899579858; 10.786576; 11.298101; 48; -0.077390988; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 13; 0; 1; 4; 0.01995262315; 0.01773566502; 0.2609489399; 11.165555; 11.677081; 48; -0.085103993; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 14; 0; 1; 4; 0.02511886432; 0.02232787939; 0.3632649868; 11.602235; 12.113761; 48; -0.094935747; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 15; 0; 1; 4; 0.0316227766; 0.02810913476; 0.5119003461; 12.091854; 12.603379; 48; -0.10740179; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 16; 0; 1; 4; 0.03981071706; 0.03538730405; 0.7279110396; 12.620783; 13.132308; 48; -0.12304227; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 17; 0; 1; 4; 0.05011872336; 0.04454997632; 1.038343189; 13.163409; 13.674934; 48; -0.14231263; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 18; 0; 1; 4; 0.06309573445; 0.05608509728; 1.472475324; 13.68048; 14.192005; 48; -0.16539342; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 19; 0; 1; 4; 0.07943282347; 0.07060695419; 2.05174612; 14.121236; 14.632761; 48; -0.19194916; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 20; 0; 1; 4; 0.1; 0.08888888888; 2.774134403; 14.431275; 14.9428; 48; -0.22095924; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 21; 0; 1; 4; 0.1258925412; 0.111904481; 3.601733501; 14.565116; 15.076641; 48; -0.25080204; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 22; 0; 1; 4; 0.1584893192; 0.1408793949; 4.464764537; 14.497986; 15.009511; 48; -0.27966012; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 23; 0; 1; 4; 0.1995262315; 0.1773566502; 5.284935035; 14.230397; 14.741922; 48; -0.30605932; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 24; 0; 1; 4; 0.2511886432; 0.2232787939; 6.003723439; 13.784207; 14.295732; 48; -0.32924571; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 25; 0; 1; 4; 0.316227766; 0.2810913476; 6.598033224; 13.194145; 13.70567; 48; -0.34924226; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 26; 0; 1; 4; 0.3981071706; 0.3538730405; 7.076847659; 12.498398; 13.009924; 48; -0.36658344; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 27; 0; 1; 4; 0.5011872336; 0.4454997632; 7.464228206; 11.729849; 12.241374; 48; -0.38184334; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 28; 0; 1; 4; 0.6309573445; 0.5608509728; 7.780878037; 10.910286; 11.421811; 48; -0.39522356; -3.0499999; 0.060999999; Compression
2; 1.224646799E-17; 0.2; 46.15384615; 19.23076923; 29; 0; 1; 4; 0.7943282347; 0.7060695419; 8.035648264; 10.050209; 10.561734; 48; -0.40648543; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -50; 1; 1; 4; 1E-08; 8.888888888E-09; 5.774676352E-08; 7.6152765; 8.1268017; 48; -0.04911305; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -20; 0; 1; 3; 1E-05; 8.888888888E-06; 5.77635778E-05; 7.6165408; 8.1280661; 48; -0.049129842; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -19; 0; 1; 3; 1.258925412E-05; 1.11904481E-05; 7.272552261E-05; 7.6168685; 8.1283937; 48; -0.049134195; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -18; 0; 1; 3; 1.584893192E-05; 1.408793949E-05; 9.156470475E-05; 7.617281; 8.1288062; 48; -0.049139674; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -17; 0; 1; 3; 1.995262315E-05; 1.773566502E-05; 0.0001152869169; 7.6178003; 8.1293255; 48; -0.049146573; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -16; 0; 1; 3; 2.511886432E-05; 2.232787939E-05; 0.0001451594756; 7.6184539; 8.1299791; 48; -0.049155258; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -15; 0; 1; 3; 3.16227766E-05; 2.810913476E-05; 0.0001827795792; 7.6192767; 8.130802; 48; -0.049166192; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -14; 0; 1; 3; 3.981071706E-05; 3.538730405E-05; 0.0002301607415; 7.6203125; 8.1318377; 48; -0.049179959; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -13; 0; 1; 3; 5.011872336E-05; 4.454997632E-05; 0.0002898422024; 7.6216162; 8.1331414; 48; -0.049197292; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -12; 0; 1; 3; 6.309573445E-05; 5.608509728E-05; 0.0003650276136; 7.6232572; 8.1347824; 48; -0.049219114; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -11; 0; 1; 3; 7.943282347E-05; 7.060695419E-05; 0.000459761135; 7.6253226; 8.1368478; 48; -0.049246592; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -10; 0; 1; 3; 0.0001; 8.888888888E-05; 0.0005791515079; 7.6279219; 8.1394471; 48; -0.049281189; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -9; 0; 1; 3; 0.0001258925412; 0.000111904481; 0.0007296579256; 7.631193; 8.1427183; 48; -0.049324754; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -8; 0; 1; 3; 0.0001584893192; 0.0001408793949; 0.0009194559228; 7.6353091; 8.1468344; 48; -0.049379614; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -7; 0; 1; 3; 0.0001995262315; 0.0001773566502; 0.001158907531; 7.6404878; 8.1520131; 48; -0.049448702; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -6; 0; 1; 3; 0.0002511886432; 0.0002232787939; 0.001461168304; 7.6470024; 8.1585277; 48; -0.049535715; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -5; 0; 1; 3; 0.000316227766; 0.0002810913476; 0.001842975598; 7.6551958; 8.1667211; 48; -0.049645318; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -4; 0; 1; 3; 0.0003981071706; 0.0003538730405; 0.00232567924; 7.6654982; 8.1770234; 48; -0.049783391; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -3; 0; 1; 3; 0.0005011872336; 0.0004454997632; 0.002936600081; 7.6784481; 8.1899733; 48; -0.049957362; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -2; 0; 1; 3; 0.0006309573445; 0.0005608509728; 0.003710837578; 7.6947195; 8.2062447; 48; -0.05017661; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; -1; 0; 1; 3; 0.0007943282347; 0.0007060695419; 0.004693700739; 7.715154; 8.2266792; 48; -0.050452993; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 0; 0; 1; 3; 0.001; 0.0008888888888; 0.005944017002; 7.7408004; 8.2523257; 48; -0.050801514; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 1; 0; 1; 3; 0.001258925412; 0.00111904481; 0.007538696155; 7.7729624; 8.2844876; 48; -0.051241184; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 2; 0; 1; 3; 0.001584893192; 0.001408793949; 0.009579115954; 7.8132543; 8.3247795; 48; -0.051796122; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 3; 0; 1; 3; 0.001995262315; 0.001773566502; 0.0122001921; 7.8636667; 8.3751919; 48; -0.052496986; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 4; 0; 1; 3; 0.002511886432; 0.002232787939; 0.01558346238; 7.9266396; 8.4381648; 48; -0.053382821; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 5; 0; 1; 3; 0.00316227766; 0.002810913476; 0.01997625757; 8.0051413; 8.5166665; 48; -0.05450347; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 6; 0; 1; 3; 0.003981071706; 0.003538730405; 0.02572022061; 8.1027469; 8.6142721; 48; -0.055922731; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 7; 0; 1; 3; 0.005011872336; 0.004454997632; 0.03329434344; 8.2237046; 8.7352298; 48; -0.05772247; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 8; 0; 1; 3; 0.006309573445; 0.005608509728; 0.04338074633; 8.3729702; 8.8844954; 48; -0.060008019; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 9; 0; 1; 3; 0.007943282347; 0.007060695419; 0.05696626182; 8.5561772; 9.0677024; 48; -0.062915151; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 10; 0; 1; 3; 0.01; 0.008888888888; 0.07550033731; 8.7794889; 9.2910141; 48; -0.06661899; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 11; 0; 1; 3; 0.01258925412; 0.0111904481; 0.1011405841; 9.0492546; 9.5607798; 48; -0.071344938; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 12; 0; 1; 3; 0.01584893192; 0.01408793949; 0.1371309926; 9.3713562; 9.8828814; 48; -0.077381146; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 13; 0; 1; 4; 0.01995262315; 0.01773566502; 0.188369563; 9.7501073; 10.261633; 48; -0.085090524; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 14; 0; 1; 4; 0.02511886432; 0.02232787939; 0.2622098876; 10.186491; 10.698016; 48; -0.094917085; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 15; 0; 1; 4; 0.0316227766; 0.02810913476; 0.3694654347; 10.675738; 11.187263; 48; -0.10737565; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 16; 0; 1; 4; 0.03981071706; 0.03538730405; 0.5253164024; 11.20421; 11.715735; 48; -0.12300538; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 17; 0; 1; 4; 0.05011872336; 0.04454997632; 0.7492533081; 11.746287; 12.257812; 48; -0.14226051; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 18; 0; 1; 4; 0.06309573445; 0.05608509728; 1.06236155; 12.262723; 12.774249; 48; -0.16532035; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 19; 0; 1; 4; 0.07943282347; 0.07060695419; 1.480057063; 12.702785; 13.21431; 48; -0.1918487; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 20; 0; 1; 4; 0.1; 0.08888888888; 2.000835029; 13.012113; 13.523638; 48; -0.22082536; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 21; 0; 1; 4; 0.1258925412; 0.111904481; 2.597337664; 13.145284; 13.656809; 48; -0.25063084; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 22; 0; 1; 4; 0.1584893192; 0.1408793949; 3.219273864; 13.077579; 13.589104; 48; -0.27945108; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 23; 0; 1; 4; 0.1995262315; 0.1773566502; 3.81025991; 12.809546; 13.321071; 48; -0.30581556; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 24; 0; 1; 4; 0.2511886432; 0.2232787939; 4.328180186; 12.363053; 12.874579; 48; -0.32897294; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 25; 0; 1; 4; 0.316227766; 0.2810913476; 4.756435186; 11.772816; 12.284341; 48; -0.34894703; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 26; 0; 1; 4; 0.3981071706; 0.3538730405; 5.101514839; 11.076992; 11.588517; 48; -0.36627159; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 27; 0; 1; 4; 0.5011872336; 0.4454997632; 5.38075358; 10.308431; 10.819956; 48; -0.38151938; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 28; 0; 1; 4; 0.6309573445; 0.5608509728; 5.609056685; 9.4888983; 10.000424; 48; -0.39489084; -3.0499999; 0.060999999; Compression
3; -0.2; 2.449293598E-17; 33.33333333; 1.700898332E-15; 29; 0; 1; 4; 0.7943282347; 0.7060695419; 5.792784048; 8.6288734; 9.1403986; 48; -0.40614658; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -50; 1; 1; 4; 1E-08; 8.888888888E-09; 7.997635922E-08; 9.0296163; 9.5411415; 48; -0.04911305; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -20; 0; 1; 3; 1E-05; 8.888888888E-06; 7.999964924E-05; 9.0308808; 9.5424061; 48; -0.049129846; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -19; 0; 1; 3; 1.258925412E-05; 1.11904481E-05; 0.0001007211932; 9.0312086; 9.5427338; 48; -0.0491342; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -18; 0; 1; 3; 1.584893192E-05; 1.408793949E-05; 0.0001268125185; 9.0316213; 9.5431465; 48; -0.049139681; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -17; 0; 1; 3; 1.995262315E-05; 1.773566502E-05; 0.0001596665992; 9.0321408; 9.543666; 48; -0.049146581; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -16; 0; 1; 3; 2.511886432E-05; 2.232787939E-05; 0.0002010386077; 9.0327947; 9.5443199; 48; -0.049155268; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -15; 0; 1; 3; 3.16227766E-05; 2.810913476E-05; 0.0002531405879; 9.0336178; 9.5451431; 48; -0.049166206; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -14; 0; 1; 3; 3.981071706E-05; 3.538730405E-05; 0.0003187611626; 9.034654; 9.5461792; 48; -0.049179976; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -13; 0; 1; 3; 5.011872336E-05; 4.454997632E-05; 0.000401417063; 9.0359583; 9.5474835; 48; -0.049197313; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -12; 0; 1; 3; 6.309573445E-05; 5.608509728E-05; 0.0005055452046; 9.0376; 9.5491252; 48; -0.049219141; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -11; 0; 1; 3; 7.943282347E-05; 7.060695419E-05; 0.0006367465754; 9.0396662; 9.5511914; 48; -0.049246625; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -10; 0; 1; 3; 0.0001; 8.888888888E-05; 0.0008020965731; 9.0422666; 9.5537918; 48; -0.049281231; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -9; 0; 1; 3; 0.0001258925412; 0.000111904481; 0.001010540932; 9.0455391; 9.5570643; 48; -0.049324807; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -8; 0; 1; 3; 0.0001584893192; 0.0001408793949; 0.001273402478; 9.0496569; 9.5611821; 48; -0.049379681; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -7; 0; 1; 3; 0.0001995262315; 0.0001773566502; 0.001605032298; 9.0548378; 9.566363; 48; -0.049448786; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -6; 0; 1; 3; 0.0002511886432; 0.0002232787939; 0.002023650484; 9.0613551; 9.5728803; 48; -0.049535822; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -5; 0; 1; 3; 0.000316227766; 0.0002810913476; 0.002552437923; 9.0695519; 9.5810771; 48; -0.049645452; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -4; 0; 1; 3; 0.0003981071706; 0.0003538730405; 0.003220963845; 9.0798585; 9.5913837; 48; -0.04978356; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -3; 0; 1; 3; 0.0005011872336; 0.0004454997632; 0.004067067516; 9.0928138; 9.604339; 48; -0.049957576; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -2; 0; 1; 3; 0.0006309573445; 0.0005608509728; 0.005139361942; 9.109092; 9.6206173; 48; -0.05017688; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; -1; 0; 1; 3; 0.0007943282347; 0.0007060695419; 0.006500601073; 9.1295352; 9.6410604; 48; -0.050453334; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 0; 0; 1; 3; 0.001; 0.0008888888888; 0.008232263191; 9.1551925; 9.6667177; 48; -0.050801946; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 1; 0; 1; 3; 0.001258925412; 0.00111904481; 0.01044087296; 9.1873681; 9.6988933; 48; -0.051241732; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 2; 0; 1; 3; 0.001584893192; 0.001408793949; 0.01326684725; 9.2276773; 9.7392025; 48; -0.051796818; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 3; 0; 1; 3; 0.001995262315; 0.001773566502; 0.01689706004; 9.2781115; 9.7896367; 48; -0.052497872; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 4; 0; 1; 3; 0.002511886432; 0.002232787939; 0.02158296908; 9.3411119; 9.8526371; 48; -0.053383952; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 5; 0; 1; 3; 0.00316227766; 0.002810913476; 0.02766717656; 9.4196484; 9.9311736; 48; -0.054504919; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 6; 0; 1; 3; 0.003981071706; 0.003538730405; 0.03562294385; 9.5172981; 10.028823; 48; -0.055924595; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 7; 0; 1; 3; 0.005011872336; 0.004454997632; 0.0461138254; 9.6383115; 10.149837; 48; -0.057724882; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 8; 0; 1; 3; 0.006309573445; 0.005608509728; 0.0600848234; 9.7876479; 10.299173; 48; -0.060011157; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 9; 0; 1; 3; 0.007943282347; 0.007060695419; 0.0789031734; 9.9709447; 10.48247; 48; -0.062919267; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 10; 0; 1; 3; 0.01; 0.008888888888; 0.1045772095; 10.19437; 10.705896; 48; -0.066624436; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 11; 0; 1; 3; 0.01258925412; 0.0111904481; 0.1400967682; 10.464281; 10.975806; 48; -0.071352217; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 12; 0; 1; 4; 0.01584893192; 0.01408793949; 0.1899579858; 10.786576; 11.298101; 48; -0.077390988; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 13; 0; 1; 4; 0.01995262315; 0.01773566502; 0.2609489399; 11.165555; 11.677081; 48; -0.085103993; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 14; 0; 1; 4; 0.02511886432; 0.02232787939; 0.3632649868; 11.602235; 12.113761; 48; -0.094935747; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 15; 0; 1; 4; 0.0316227766; 0.02810913476; 0.5119003461; 12.091854; 12.603379; 48; -0.10740179; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 16; 0; 1; 4; 0.03981071706; 0.03538730405; 0.7279110396; 12.620783; 13.132308; 48; -0.12304227; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 17; 0; 1; 4; 0.05011872336; 0.04454997632; 1.038343189; 13.163409; 13.674934; 48; -0.14231263; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 18; 0; 1; 4; 0.06309573445; 0.05608509728; 1.472475324; 13.68048; 14.192005; 48; -0.16539342; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 19; 0; 1; 4; 0.07943282347; 0.07060695419; 2.05174612; 14.121236; 14.632761; 48; -0.19194916; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 20; 0; 1; 4; 0.1; 0.08888888888; 2.774134403; 14.431275; 14.9428; 48; -0.22095924; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 21; 0; 1; 4; 0.1258925412; 0.111904481; 3.601733501; 14.565116; 15.076641; 48; -0.25080204; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 22; 0; 1; 4; 0.1584893192; 0.1408793949; 4.464764537; 14.497986; 15.009511; 48; -0.27966012; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 23; 0; 1; 4; 0.1995262315; 0.1773566502; 5.284935035; 14.230397; 14.741922; 48; -0.30605932; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 24; 0; 1; 4; 0.2511886432; 0.2232787939; 6.003723439; 13.784207; 14.295732; 48; -0.32924571; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 25; 0; 1; 4; 0.316227766; 0.2810913476; 6.598033224; 13.194145; 13.70567; 48; -0.34924226; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 26; 0; 1; 4; 0.3981071706; 0.3538730405; 7.076847659; 12.498398; 13.009924; 48; -0.36658344; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 27; 0; 1; 4; 0.5011872336; 0.4454997632; 7.464228206; 11.729849; 12.241374; 48; -0.38184334; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 28; 0; 1; 4; 0.6309573445; 0.5608509728; 7.780878037; 10.910286; 11.421811; 48; -0.39522356; -3.0499999; 0.060999999; Compression
4; -3.673940397E-17; -0.2; 46.15384615; -19.23076923; 29; 0; 1; 4; 0.7943282347; 0.7060695419; 8.035648264; 10.050209; 10.561734; 48; -0.40648543; -3.0499999; 0.060999999; Compression
5; 0.4; 0; 116.6666667; 0; -50; 1; 1; 4; 1E-08; 8.888888888E-09; 2.024365373E-07; 13.062889; 13.574414; 48; -0.04911305; -3.0499999; 0.060999999; NonConvergence
