# SELF-GENERATED REGRESSION DATA — NOT INDEPENDENTLY VALIDATED
# Generated by circuitRF Loadpull engine (Phase 4b-1).
# Circuit: hero3.cnl  |  f0=2.000 GHz  K=5
# Grid: 15 points  Z0=50 Ω
GridIdx; GammaRe; GammaIm; ZRe; ZIm; PavlDbm; IsTickle; Converged; Iterations; PavlW; PinDelivW; PoutW; GtDb; GpDb; BiasVLoad; BiasILoad; BiasVSrc; BiasISrc; PdcW; De; Pae; StopReason
1; 0.1304347826; 0; 65; 0; 17; 0; 1; 3; 0.05011872336; 0.04454997632; 1.464214437; 14.656047; 15.167572; 48; -0.14238898; -3.0499999; 0.060999999; 7.0207209; 0.20855614; 0.20221064; Compression
1; 0.1304347826; 0; 65; 0; 18; 0; 1; 3; 0.06309573445; 0.05608509728; 2.076834321; 15.174019; 15.685544; 48; -0.16550021; -3.0499999; 0.060999999; 8.1300602; 0.25545129; 0.2485528; Compression
1; 0.1304347826; 0; 65; 0; 19; 0; 1; 3; 0.07943282347; 0.07060695419; 2.894501936; 15.615738; 16.127264; 48; -0.19209553; -3.0499999; 0.060999999; 9.4066353; 0.30770853; 0.30020245; Compression
1; 0.1304347826; 0; 65; 0; 20; 0; 1; 3; 0.1; 0.08888888888; 3.914457176; 15.926715; 16.438241; 48; -0.22115362; -3.0499999; 0.060999999; 10.801424; 0.36240197; 0.3541726; Compression
1; 0.1304347826; 0; 65; 0; 21; 0; 1; 3; 0.1258925412; 0.111904481; 5.083227207; 16.061395; 16.57292; 48; -0.25105172; -3.0499999; 0.060999999; 12.236533; 0.41541402; 0.40626891; Compression
1; 0.1304347826; 0; 65; 0; 22; 0; 1; 4; 0.1584893192; 0.1408793949; 6.302430739; 15.995081; 16.506606; 48; -0.27997403; -3.0499999; 0.060999999; 13.624804; 0.46257039; 0.45223047; Compression
1; 0.1304347826; 0; 65; 0; 23; 0; 1; 4; 0.1995262315; 0.1773566502; 7.46183038; 15.728454; 16.239979; 48; -0.30644214; -3.0499999; 0.060999999; 14.895272; 0.50095293; 0.48904602; Compression
1; 0.1304347826; 0; 65; 0; 24; 0; 1; 4; 0.2511886432; 0.2232787939; 8.477801331; 15.282832; 15.794358; 48; -0.32964485; -3.0499999; 0.060999999; 16.009003; 0.52956462; 0.51561754; Compression
1; 0.1304347826; 0; 65; 0; 25; 0; 1; 4; 0.316227766; 0.2810913476; 9.312264793; 14.690553; 15.202078; 48; -0.34943736; -3.0499999; 0.060999999; 16.959043; 0.54910319; 0.53252847; Compression
1; 0.1304347826; 0; 65; 0; 26; 0; 1; 4; 0.3981071706; 0.3538730405; 9.967690099; 13.985945; 14.49747; 48; -0.36612579; -3.0499999; 0.060999999; 17.760088; 0.56124104; 0.54131585; Compression
1; 0.1304347826; 0; 65; 0; 27; 0; 1; 4; 0.5011872336; 0.4454997632; 10.46990173; 13.199426; 13.710951; 48; -0.38020824; -3.0499999; 0.060999999; 18.436046; 0.56790388; 0.54373927; Compression
1; 0.1304347826; 0; 65; 0; 28; 0; 1; 4; 0.6309573445; 0.5608509728; 10.85121528; 12.354784; 12.866309; 48; -0.39217731; -3.0499999; 0.060999999; 19.010561; 0.57079933; 0.54129726; Compression
2; 0.1666666667; 0; 70; 0; -50; 1; 1; 4; 1E-08; 8.888888888E-09; 1.213523331E-07; 10.840481; 11.352007; 48; -0.04911305; -3.0499999; 0.060999999; 2.5434764; 4.7711208E-08; 4.4216429E-08; Compression
2; 0.1666666667; 0; 70; 0; -20; 0; 1; 3; 1E-05; 8.888888888E-06; 0.0001213877086; 10.841747; 11.353272; 48; -0.049129854; -3.0499999; 0.060999999; 2.544283; 4.7709987E-05; 4.4216316E-05; Compression
