# SELF-GENERATED REGRESSION DATA — NOT INDEPENDENTLY VALIDATED
# Quantity: V
GridIdx; PavlDbm; HarmonicK; FreqHz; NodeIdx; NodeName; Re; Im
0; 3; 2; 4000000000; 0; n_gate; -6.905714297E-29; -1.734723407E-24
0; 3; 3; 6000000000; 0; n_gate; -5.51278671E-25; -7.158476114E-25
0; 3; 4; 8000000000; 0; n_gate; 0; 0
0; 3; 0; 0; 1; n_drain; 47.99999995; 0
0; 3; 1; 2000000000; 1; n_drain; -1.353020231; 1.267633284E-12
0; 3; 2; 4000000000; 1; n_drain; -0.003395149089; 1.100960585E-13
0; 3; 3; 6000000000; 1; n_drain; -2.540143891E-10; 6.737923285E-15
0; 3; 4; 8000000000; 1; n_drain; -9.94593343E-12; 1.978680586E-16
0; 4; 0; 0; 0; n_gate; -3.049999939; 0
0; 4; 1; 2000000000; 0; n_gate; 0.4725238554; 5.013261297E-13
0; 4; 2; 4000000000; 0; n_gate; -2.760898087E-36; -3.469446891E-32
0; 4; 3; 6000000000; 0; n_gate; 1.687637572E-25; 3.066956082E-24
0; 4; 4; 8000000000; 0; n_gate; 0; 0
0; 4; 0; 0; 1; n_drain; 47.99999995; 0
0; 4; 1; 2000000000; 1; n_drain; -1.52916636; -8.570821174E-13
0; 4; 2; 4000000000; 1; n_drain; -0.004287038185; 1.279096885E-13
0; 4; 3; 6000000000; 1; n_drain; -3.584380977E-10; 9.507882734E-15
0; 4; 4; 8000000000; 1; n_drain; -1.560979371E-11; 3.105719551E-16
0; 5; 0; 0; 0; n_gate; -3.049999939; 0
0; 5; 1; 2000000000; 0; n_gate; 0.5301804858; 5.625659027E-13
0; 5; 2; 4000000000; 0; n_gate; 1.22668354E-24; 1.226585927E-24
0; 5; 3; 6000000000; 0; n_gate; 1.640318289E-24; 2.399703166E-25
0; 5; 4; 8000000000; 0; n_gate; 0; 0
0; 5; 0; 0; 1; n_drain; 47.99999995; 0
0; 5; 1; 2000000000; 1; n_drain; -1.731338952; 6.146549861E-13
0; 5; 2; 4000000000; 1; n_drain; -0.005417060697; 1.905133198E-13
0; 5; 3; 6000000000; 1; n_drain; -5.056160404E-10; 1.341188936E-14
0; 5; 4; 8000000000; 1; n_drain; -2.44313294E-11; 4.86045855E-16
0; 6; 0; 0; 0; n_gate; -3.049999939; 0
0; 6; 1; 2000000000; 0; n_gate; 0.5948722892; 6.311592693E-13
0; 6; 2; 4000000000; 0; n_gate; -9.761248669E-29; -2.453269418E-24
0; 6; 3; 6000000000; 0; n_gate; 2.377375018E-24; -2.56292626E-24
0; 6; 4; 8000000000; 0; n_gate; 0; 0
0; 6; 0; 0; 1; n_drain; 47.99999994; 0
0; 6; 1; 2000000000; 1; n_drain; -1.964559854; 1.878126908E-12
0; 6; 2; 4000000000; 1; n_drain; -0.006850797485; 2.725815402E-13
0; 6; 3; 6000000000; 1; n_drain; -7.128854891E-10; 1.89098999E-14
0; 6; 4; 8000000000; 1; n_drain; -3.809972169E-11; 7.579698799E-16
0; 7; 0; 0; 0; n_gate; -3.049999939; 0
0; 7; 1; 2000000000; 0; n_gate; 0.6674576864; 7.081854884E-13
0; 7; 2; 4000000000; 0; n_gate; -3.904499501E-36; -4.906538804E-32
0; 7; 3; 6000000000; 0; n_gate; 1.836729645E-26; 1.654461678E-24
0; 7; 4; 8000000000; 0; n_gate; 0; 0
0; 7; 0; 0; 1; n_drain; 47.99999994; 0
0; 7; 1; 2000000000; 1; n_drain; -2.23520214; 1.924670578E-12
0; 7; 2; 4000000000; 1; n_drain; -0.008672807779; 3.097548858E-13
0; 7; 3; 6000000000; 1; n_drain; -1.004443631E-09; 2.664368133E-14
0; 7; 4; 8000000000; 1; n_drain; -5.913046642E-11; 1.17636328E-15
0; 8; 0; 0; 0; n_gate; -3.049999939; 0
0; 8; 1; 2000000000; 0; n_gate; 0.7488998417; 7.945873844E-13
0; 8; 2; 4000000000; 0; n_gate; 1.226585927E-24; -1.226683491E-24
0; 8; 3; 6000000000; 0; n_gate; 1.966102192E-25; -3.602853839E-24
0; 8; 4; 8000000000; 0; n_gate; 0; 0
0; 8; 0; 0; 1; n_drain; 47.99999994; 0
0; 8; 1; 2000000000; 1; n_drain; -2.551436289; 2.294562183E-12
0; 8; 2; 4000000000; 1; n_drain; -0.01099240623; 4.374663763E-13
0; 8; 3; 6000000000; 1; n_drain; -1.413879336E-09; 3.750427884E-14
0; 8; 4; 8000000000; 1; n_drain; -9.118156168E-11; 1.813999529E-15
0; 9; 0; 0; 0; n_gate; -3.049999939; 0
0; 9; 1; 2000000000; 0; n_gate; 0.8402794428; 8.915745325E-13
0; 9; 2; 4000000000; 0; n_gate; 1.226654925E-24; 5.080399262E-25
0; 9; 3; 6000000000; 0; n_gate; -9.502858909E-25; 2.151923484E-24
0; 9; 4; 8000000000; 0; n_gate; 0; 0
0; 9; 0; 0; 1; n_drain; 47.99999994; 0
0; 9; 1; 2000000000; 1; n_drain; -2.923822324; 1.36132172E-12
0; 9; 2; 4000000000; 1; n_drain; -0.01395112348; 5.477784012E-13
0; 9; 3; 6000000000; 1; n_drain; -1.987433739E-09; 5.271833417E-14
0; 9; 4; 8000000000; 1; n_drain; -1.393809215E-10; 2.772870293E-15
0; 10; 0; 0; 0; n_gate; -3.049999939; 0
0; 10; 1; 2000000000; 0; n_gate; 0.9428090416; 1.000408862E-12
0; 10; 2; 4000000000; 0; n_gate; -2.961309319E-24; 1.226752548E-24
0; 10; 3; 6000000000; 0; n_gate; 1.450502106E-24; 1.159547556E-25
0; 10; 4; 8000000000; 0; n_gate; 0; 0
0; 10; 0; 0; 1; n_drain; 47.99999993; 0
0; 10; 1; 2000000000; 1; n_drain; -3.366077165; 1.58450124E-12
0; 10; 2; 4000000000; 1; n_drain; -0.01773206737; 6.4517343E-13
0; 10; 3; 6000000000; 1; n_drain; -2.787950085E-09; 7.395266668E-14
0; 10; 4; 8000000000; 1; n_drain; -2.104919711E-10; 4.187604752E-15
1; -50; 0; 0; 0; n_gate; -3.049999939; 0
1; -50; 1; 2000000000; 0; n_gate; 0.0009428090416; 9.669820326E-16
1; -50; 2; 4000000000; 0; n_gate; -5.922521069E-32; 2.453740738E-32
1; -50; 3; 6000000000; 0; n_gate; -5.838970373E-25; -1.488128687E-24
1; -50; 4; 8000000000; 0; n_gate; 0; 0
1; -50; 0; 0; 1; n_drain; 47.99999995; 0
1; -50; 1; 2000000000; 1; n_drain; -0.00441648689; -1.835193266E-15
1; -50; 2; 4000000000; 1; n_drain; -4.038643483E-08; 4.886330945E-17
1; -50; 3; 6000000000; 1; n_drain; -7.222541953E-16; 1.9169699E-20
1; -50; 4; 8000000000; 1; n_drain; -4.785696758E-18; 9.532049445E-23
1; -20; 0; 0; 0; n_gate; -3.049999939; 0
1; -20; 1; 2000000000; 0; n_gate; 0.0298142397; 3.163680181E-14
1; -20; 2; 4000000000; 0; n_gate; -2.368930237E-47; 9.816847814E-48
1; -20; 3; 6000000000; 0; n_gate; -7.61211025E-25; -2.042313763E-24
1; -20; 4; 8000000000; 0; n_gate; 0; 0
1; -20; 0; 0; 1; n_drain; 47.99999995; 0
1; -20; 1; 2000000000; 1; n_drain; -0.1396802962; 1.483828121E-13
1; -20; 2; 4000000000; 1; n_drain; -1.682262668E-05; 6.693983214E-16
1; -20; 3; 6000000000; 1; n_drain; -9.050813029E-14; 2.400802712E-18
1; -20; 4; 8000000000; 1; n_drain; -2.594062968E-16; 5.160724303E-21
1; -19; 0; 0; 0; n_gate; -3.049999939; 0
1; -19; 1; 2000000000; 0; n_gate; 0.03345212714; 3.549192975E-14
1; -19; 2; 4000000000; 0; n_gate; -4.737782272E-55; 1.963558038E-55
1; -19; 3; 6000000000; 0; n_gate; -7.612110787E-25; -2.042313791E-24
1; -19; 4; 8000000000; 0; n_gate; 0; 0
1; -19; 0; 0; 1; n_drain; 47.99999995; 0
1; -19; 1; 2000000000; 1; n_drain; -0.1567288431; 1.475788306E-13
1; -19; 2; 4000000000; 1; n_drain; -2.092822252E-05; 8.210119351E-16
1; -19; 3; 6000000000; 1; n_drain; -1.23638742E-13; 3.279618641E-18
1; -19; 4; 8000000000; 1; n_drain; -3.859673802E-16; 7.681997155E-21
1; -18; 0; 0; 0; n_gate; -3.049999939; 0
1; -18; 1; 2000000000; 0; n_gate; 0.03753390399; 3.984296961E-14
1; -18; 2; 4000000000; 0; n_gate; -9.475408138E-63; 3.927493005E-63
1; -18; 3; 6000000000; 0; n_gate; -2.783012704E-25; -2.771385135E-25
1; -18; 4; 8000000000; 0; n_gate; 0; 0
1; -18; 0; 0; 1; n_drain; 47.99999995; 0
1; -18; 1; 2000000000; 1; n_drain; -0.1758607416; 1.655975581E-13
1; -18; 2; 4000000000; 1; n_drain; -2.634757608E-05; 1.037438471E-15
1; -18; 3; 6000000000; 1; n_drain; -1.746435025E-13; 4.632566057E-18
1; -18; 4; 8000000000; 1; n_drain; -6.117461311E-16; 1.217036396E-20
1; -17; 0; 0; 0; n_gate; -3.049999939; 0
1; -17; 1; 2000000000; 0; n_gate; 0.04211373294; 4.469441374E-14
1; -17; 2; 4000000000; 0; n_gate; -1.895050335E-70; 7.855739863E-71
